question_id,corpus_id,relevance_grade,relevance_label,citation_source_file,citation_display_title,citation_company,citation_sector,citation_report_year,citation_page_start,citation_page_end,citation_chunk_id,citation_section_title
ragas_esg_20_03,2024_sustainability_report_c73e004c.pdf::chunk-28839,0,hard_negative,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,1,3,chunk-28839,
ragas_esg_20_03,2024_sustainability_report_c73e004c.pdf::chunk-28840,0,hard_negative,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,3,3,chunk-28840,
ragas_esg_20_03,2024_urd_c73e004c.pdf::chunk-29204,0,hard_negative,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,1,3,chunk-29204,
ragas_esg_20_03,2024_urd_c73e004c.pdf::chunk-29205,0,hard_negative,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,3,3,chunk-29205,
ragas_esg_20_03,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_20_04,2024_urd_c73e004c.pdf::chunk-29300,3,direct_answer,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,39,40,chunk-29300,3.2% CO2e emissions in Scope 3 upstream vs. 2023
ragas_esg_20_04,2024_urd_c73e004c.pdf::chunk-29299,1,adjacent_section_context,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,39,39,chunk-29299,
ragas_esg_20_04,2024_sustainability_report_c73e004c.pdf::chunk-28839,0,hard_negative,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,1,3,chunk-28839,
ragas_esg_20_04,2024_sustainability_report_c73e004c.pdf::chunk-28840,0,hard_negative,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,3,3,chunk-28840,
ragas_esg_20_04,2024_urd_c73e004c.pdf::chunk-29204,0,hard_negative,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,1,3,chunk-29204,
ragas_esg_20_04,2024_urd_c73e004c.pdf::chunk-29205,0,hard_negative,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,3,3,chunk-29205,
ragas_esg_20_04,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_21_01,2023_integrated_report_c47ec973.pdf::chunk-11689,3,direct_answer,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,14,15,chunk-11689,
ragas_esg_21_01,2023_integrated_report_c47ec973.pdf::chunk-11688,1,adjacent_section_context,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,12,14,chunk-11688,
ragas_esg_21_01,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_21_01,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_21_01,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_21_01,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_21_01,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_21_02,2023_integrated_report_c47ec973.pdf::chunk-11704,3,direct_answer,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,27,28,chunk-11704,
ragas_esg_21_02,2023_integrated_report_c47ec973.pdf::chunk-11703,1,adjacent_section_context,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,26,27,chunk-11703,
ragas_esg_21_02,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_21_02,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_21_02,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_21_02,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_21_02,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_21_03,2023_integrated_report_c47ec973.pdf::chunk-11688,3,direct_answer,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,12,14,chunk-11688,
ragas_esg_21_03,2023_integrated_report_c47ec973.pdf::chunk-11687,1,adjacent_section_context,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,11,12,chunk-11687,
ragas_esg_21_03,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_21_03,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_21_03,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_21_03,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_21_03,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_21_04,2023_integrated_report_c47ec973.pdf::chunk-11696,3,direct_answer,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,20,20,chunk-11696,
ragas_esg_21_04,2023_integrated_report_c47ec973.pdf::chunk-11695,1,adjacent_section_context,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,19,20,chunk-11695,
ragas_esg_21_04,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_21_04,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_21_04,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_21_04,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_21_04,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_22_01,2019_framework_disclosure_c403a763.pdf::chunk-19206,3,direct_answer,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_22_01,2019_framework_disclosure_c403a763.pdf::chunk-19207,1,adjacent_section_context,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_22_01,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_22_01,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_22_01,2019_framework_disclosure_c403a763.pdf::chunk-19209,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,6,7,chunk-19209,"2017 Renewables 1,237 mil euros 3,319 9,165,814 2018"
ragas_esg_22_01,2019_framework_disclosure_c403a763.pdf::chunk-19210,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,7,8,chunk-19210,
ragas_esg_22_01,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_22_02,2019_framework_disclosure_c403a763.pdf::chunk-19214,3,direct_answer,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,11,12,chunk-19214,
ragas_esg_22_02,2019_framework_disclosure_c403a763.pdf::chunk-19213,1,adjacent_section_context,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,10,11,chunk-19213,
ragas_esg_22_02,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_22_02,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_22_02,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_22_02,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_22_02,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_22_03,2019_framework_disclosure_c403a763.pdf::chunk-19219,3,direct_answer,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,15,20,chunk-19219,
ragas_esg_22_03,2019_framework_disclosure_c403a763.pdf::chunk-19218,1,adjacent_section_context,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,14,15,chunk-19218,
ragas_esg_22_03,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_22_03,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_22_03,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_22_03,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_22_03,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_22_04,2019_framework_disclosure_c403a763.pdf::chunk-19212,3,direct_answer,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,9,10,chunk-19212,
ragas_esg_22_04,2019_framework_disclosure_c403a763.pdf::chunk-19211,1,adjacent_section_context,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,8,9,chunk-19211,
ragas_esg_22_04,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_22_04,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_22_04,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_22_04,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_22_04,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_01,2023_sustainability_report_0915a868.pdf::chunk-21878,3,direct_answer,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,18,19,chunk-21878,
ragas_esg_23_01,2023_sustainability_report_0915a868.pdf::chunk-21877,1,adjacent_section_context,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,17,18,chunk-21877,"18 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_01,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_23_01,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_23_01,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_23_01,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_23_01,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_02,2023_sustainability_report_0915a868.pdf::chunk-21873,3,direct_answer,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,14,15,chunk-21873,2 Most recently updated on February 2021.
ragas_esg_23_02,2023_sustainability_report_0915a868.pdf::chunk-21872,1,adjacent_section_context,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,14,14,chunk-21872,
ragas_esg_23_02,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_23_02,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_23_02,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_23_02,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_23_02,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_03,2023_sustainability_report_0915a868.pdf::chunk-21891,3,direct_answer,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,27,28,chunk-21891,"29 Enel X 2,921"
ragas_esg_23_03,2023_sustainability_report_0915a868.pdf::chunk-21890,1,adjacent_section_context,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,27,27,chunk-21890,
ragas_esg_23_03,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_23_03,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_23_03,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_23_03,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_23_03,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_04,2023_sustainability_report_0915a868.pdf::chunk-21876,3,direct_answer,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,16,18,chunk-21876,"17 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_23_04,2023_sustainability_report_0915a868.pdf::chunk-21875,1,adjacent_section_context,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,16,17,chunk-21875,
ragas_esg_23_04,2011_sustainability_report_73deaa4c.pdf::chunk-16601,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,1,7,chunk-16601,C E R T I F I E D B Y T H E C R F I N S T I T U T E
ragas_esg_23_04,2011_sustainability_report_73deaa4c.pdf::chunk-16602,0,hard_negative,2011_sustainability_report_73deaa4c.pdf,73deaa4c's 2011 Sustainability Report,Enel,utilities_power,2011,6,9,chunk-16602,3.5.1 Listening and discussing 122
ragas_esg_23_04,2019_framework_disclosure_c403a763.pdf::chunk-19206,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,1,4,chunk-19206,WE EMPOWER SUSTAINABLE PROGRESS. OPEN POWER FOR A BRIGHTER FUTURE. GREEN BOND REPORT 2019
ragas_esg_23_04,2019_framework_disclosure_c403a763.pdf::chunk-19207,0,hard_negative,2019_framework_disclosure_c403a763.pdf,Framework Disclosure C403a763's 2019 Report,Enel,utilities_power,2019,4,5,chunk-19207,
ragas_esg_23_04,2023_sustainability_report_0915a868.pdf::chunk-21859,0,hard_negative,2023_sustainability_report_0915a868.pdf,0915a868's 2023 Sustainability Report,Enel,utilities_power,2023,1,1,chunk-21859,"1 Half-year sustainability disclosures at June 30, 2023"
ragas_esg_24_01,undated_framework_disclosure_c0d92cc2.pdf::chunk-34305,3,direct_answer,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,27,28,chunk-34305,
ragas_esg_24_01,undated_framework_disclosure_c0d92cc2.pdf::chunk-34304,1,adjacent_section_context,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,26,27,chunk-34304,
ragas_esg_24_01,2024_thematic_report_c221f368.pdf::chunk-31823,0,hard_negative,2024_thematic_report_c221f368.pdf,Thematic C221f368's 2024 Report,TotalEnergies,oil_gas_energy,2024,1,3,chunk-31823,
ragas_esg_24_01,2024_thematic_report_c221f368.pdf::chunk-31824,0,hard_negative,2024_thematic_report_c221f368.pdf,Thematic C221f368's 2024 Report,TotalEnergies,oil_gas_energy,2024,3,4,chunk-31824,
ragas_esg_24_01,undated_framework_disclosure_c0d92cc2.pdf::chunk-34286,0,hard_negative,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,1,2,chunk-34286,
ragas_esg_24_01,undated_framework_disclosure_c0d92cc2.pdf::chunk-34287,0,hard_negative,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,2,5,chunk-34287,
ragas_esg_24_01,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_24_02,undated_framework_disclosure_c0d92cc2.pdf::chunk-34313,3,direct_answer,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,38,38,chunk-34313,
ragas_esg_24_02,undated_framework_disclosure_c0d92cc2.pdf::chunk-34312,1,adjacent_section_context,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,36,38,chunk-34312,
ragas_esg_24_02,2024_thematic_report_c221f368.pdf::chunk-31823,0,hard_negative,2024_thematic_report_c221f368.pdf,Thematic C221f368's 2024 Report,TotalEnergies,oil_gas_energy,2024,1,3,chunk-31823,
ragas_esg_24_02,2024_thematic_report_c221f368.pdf::chunk-31824,0,hard_negative,2024_thematic_report_c221f368.pdf,Thematic C221f368's 2024 Report,TotalEnergies,oil_gas_energy,2024,3,4,chunk-31824,
ragas_esg_24_02,undated_framework_disclosure_c0d92cc2.pdf::chunk-34286,0,hard_negative,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,1,2,chunk-34286,
ragas_esg_24_02,undated_framework_disclosure_c0d92cc2.pdf::chunk-34287,0,hard_negative,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,2,5,chunk-34287,
ragas_esg_24_02,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_24_03,undated_framework_disclosure_c0d92cc2.pdf::chunk-34306,3,direct_answer,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,28,29,chunk-34306,
ragas_esg_24_03,undated_framework_disclosure_c0d92cc2.pdf::chunk-34305,1,adjacent_section_context,undated_framework_disclosure_c0d92cc2.pdf,Undated Framework Disclosure C0d92cc2's Report,TotalEnergies,oil_gas_energy,,27,28,chunk-34305,
