question_id,corpus_id,relevance_grade,negative_type,citation_source_file,citation_display_title,citation_company,citation_sector,citation_report_year,citation_page_start,citation_page_end,citation_chunk_id,citation_section_title
ragas_esg_15_01,2025_annual_report_1b21309a.pdf::chunk-39359,0,hard_negative_same_topic_or_entity,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,1,3,chunk-39359,
ragas_esg_15_02,2024_annual_report_9ab2a528.pdf::chunk-37546,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,1,2,chunk-37546,470 Consolidated Financial Statements Income Statement
ragas_esg_15_02,2024_annual_report_9ab2a528.pdf::chunk-37547,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,2,2,chunk-37547,
ragas_esg_15_02,2024_framework_disclosure_082a3c71.pdf::chunk-38956,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,1,2,chunk-38956,
ragas_esg_15_02,2024_framework_disclosure_082a3c71.pdf::chunk-38957,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,2,2,chunk-38957,
ragas_esg_15_02,2025_annual_report_1b21309a.pdf::chunk-39359,0,hard_negative_same_topic_or_entity,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,1,3,chunk-39359,
ragas_esg_15_03,2024_annual_report_9ab2a528.pdf::chunk-37546,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,1,2,chunk-37546,470 Consolidated Financial Statements Income Statement
ragas_esg_15_03,2024_annual_report_9ab2a528.pdf::chunk-37547,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,2,2,chunk-37547,
ragas_esg_15_03,2024_framework_disclosure_082a3c71.pdf::chunk-38956,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,1,2,chunk-38956,
ragas_esg_15_03,2024_framework_disclosure_082a3c71.pdf::chunk-38957,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,2,2,chunk-38957,
ragas_esg_15_03,2025_annual_report_1b21309a.pdf::chunk-39359,0,hard_negative_same_topic_or_entity,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,1,3,chunk-39359,
ragas_esg_15_04,2024_annual_report_9ab2a528.pdf::chunk-37546,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,1,2,chunk-37546,470 Consolidated Financial Statements Income Statement
ragas_esg_15_04,2024_annual_report_9ab2a528.pdf::chunk-37547,0,hard_negative_same_topic_or_entity,2024_annual_report_9ab2a528.pdf,9ab2a528's 2024 Annual Report,Volkswagen,automotive,2024,2,2,chunk-37547,
ragas_esg_15_04,2024_framework_disclosure_082a3c71.pdf::chunk-38956,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,1,2,chunk-38956,
ragas_esg_15_04,2024_framework_disclosure_082a3c71.pdf::chunk-38957,0,hard_negative_same_topic_or_entity,2024_framework_disclosure_082a3c71.pdf,Framework Disclosure 082a3c71's 2024 Report,Volkswagen,automotive,2024,2,2,chunk-38957,
ragas_esg_15_04,2025_annual_report_1b21309a.pdf::chunk-39359,0,hard_negative_same_topic_or_entity,2025_annual_report_1b21309a.pdf,1b21309a's 2025 Annual Report,Volkswagen,automotive,2025,1,3,chunk-39359,
ragas_esg_16_01,2025_climate_report_9706fb9c.pdf::chunk-7341,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,1,2,chunk-7341,
ragas_esg_16_01,2025_climate_report_9706fb9c.pdf::chunk-7342,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,2,4,chunk-7342,
ragas_esg_16_01,2025_thematic_report_91bab808.pdf::chunk-7436,0,hard_negative_same_topic_or_entity,2025_thematic_report_91bab808.pdf,Thematic 91bab808's 2025 Report,Airbus,aerospace,2025,1,1,chunk-7436,
ragas_esg_16_01,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_16_01,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_16_02,2025_climate_report_9706fb9c.pdf::chunk-7341,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,1,2,chunk-7341,
ragas_esg_16_02,2025_climate_report_9706fb9c.pdf::chunk-7342,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,2,4,chunk-7342,
ragas_esg_16_02,2025_thematic_report_91bab808.pdf::chunk-7436,0,hard_negative_same_topic_or_entity,2025_thematic_report_91bab808.pdf,Thematic 91bab808's 2025 Report,Airbus,aerospace,2025,1,1,chunk-7436,
ragas_esg_16_02,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_16_02,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_16_03,2025_climate_report_9706fb9c.pdf::chunk-7341,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,1,2,chunk-7341,
ragas_esg_16_03,2025_climate_report_9706fb9c.pdf::chunk-7342,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,2,4,chunk-7342,
ragas_esg_16_03,2025_thematic_report_91bab808.pdf::chunk-7436,0,hard_negative_same_topic_or_entity,2025_thematic_report_91bab808.pdf,Thematic 91bab808's 2025 Report,Airbus,aerospace,2025,1,1,chunk-7436,
ragas_esg_16_03,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_16_03,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_16_04,2025_climate_report_9706fb9c.pdf::chunk-7341,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,1,2,chunk-7341,
ragas_esg_16_04,2025_climate_report_9706fb9c.pdf::chunk-7342,0,hard_negative_same_topic_or_entity,2025_climate_report_9706fb9c.pdf,9706fb9c's 2025 Climate Report,Airbus,aerospace,2025,2,4,chunk-7342,
ragas_esg_16_04,2025_thematic_report_91bab808.pdf::chunk-7436,0,hard_negative_same_topic_or_entity,2025_thematic_report_91bab808.pdf,Thematic 91bab808's 2025 Report,Airbus,aerospace,2025,1,1,chunk-7436,
ragas_esg_16_04,IB_Sustainability_Report.pdf::chunk-0054,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,5,6,chunk-0054,
ragas_esg_16_04,IB_Sustainability_Report.pdf::chunk-0059,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,12,13,chunk-0059,
ragas_esg_17_01,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_17_01,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_17_01,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_17_01,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_17_01,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_17_02,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_17_02,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_17_02,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_17_02,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_17_02,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_17_03,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_17_03,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_17_03,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_17_03,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_17_03,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_17_04,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_17_04,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_17_04,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_17_04,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_17_04,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_18_01,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_18_01,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_18_01,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_18_01,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_18_01,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_18_02,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_18_02,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_18_02,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_18_02,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_18_02,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_18_03,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_18_03,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_18_03,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_18_03,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_18_03,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_18_04,2023_integrated_report_c47ec973.pdf::chunk-11678,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,1,3,chunk-11678,1 2 APRIL 2024 ANNUAL INTEGRATED REPORT Danone’s sustainability performance 2023
ragas_esg_18_04,2023_integrated_report_c47ec973.pdf::chunk-11679,0,hard_negative_same_topic_or_entity,2023_integrated_report_c47ec973.pdf,C47ec973's 2023 Integrated Report,Danone,food_beverage,2023,3,4,chunk-11679,
ragas_esg_18_04,2024_thematic_report_24be3308.pdf::chunk-13166,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13166,
ragas_esg_18_04,2024_thematic_report_24be3308.pdf::chunk-13167,0,hard_negative_same_topic_or_entity,2024_thematic_report_24be3308.pdf,Thematic 24be3308's 2024 Report,Danone,food_beverage,2024,1,1,chunk-13167,S Y S T E M O F P A R T N E R S T H R I V I N G P E O P L E
ragas_esg_18_04,2025_integrated_report_c3cd8894.pdf::chunk-13237,0,hard_negative_same_topic_or_entity,2025_integrated_report_c3cd8894.pdf,C3cd8894's 2025 Integrated Report,Danone,food_beverage,2025,1,2,chunk-13237,2025 Danone’s performance and impact ANNUAL INTEGRATED REPORT APRIL 2026
ragas_esg_19_01,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_19_01,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_19_01,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_19_01,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_19_01,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_19_02,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_19_02,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_19_02,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_19_02,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_19_02,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_19_03,2021_integrated_report_1efcc316.pdf::chunk-24161,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,1,3,chunk-24161,2021 Integrated Report * J’agis avec ENGIE.
ragas_esg_19_03,2021_integrated_report_1efcc316.pdf::chunk-24162,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,3,4,chunk-24162,
ragas_esg_19_03,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_19_03,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_19_03,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_19_04,2021_integrated_report_1efcc316.pdf::chunk-24164,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,5,6,chunk-24164,
ragas_esg_19_04,2021_integrated_report_1efcc316.pdf::chunk-24165,0,hard_negative_same_topic_or_entity,2021_integrated_report_1efcc316.pdf,1efcc316's 2021 Integrated Report,ENGIE,utilities_energy,2021,6,8,chunk-24165,
ragas_esg_19_04,2023_framework_disclosure_a1d018fd.pdf::chunk-24301,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24301,
ragas_esg_19_04,2023_framework_disclosure_a1d018fd.pdf::chunk-24302,0,hard_negative_same_topic_or_entity,2023_framework_disclosure_a1d018fd.pdf,Framework Disclosure A1d018fd's 2023 Report,ENGIE,utilities_energy,2023,1,1,chunk-24302,
ragas_esg_19_04,2025_sustainability_report_0478ad88.pdf::chunk-24546,0,hard_negative_same_topic_or_entity,2025_sustainability_report_0478ad88.pdf,0478ad88's 2025 Sustainability Report,ENGIE,utilities_energy,2025,1,5,chunk-24546,2024 ESG AT ENGIE 1 ESG at ENGIE 2024
ragas_esg_20_01,2024_sustainability_report_c73e004c.pdf::chunk-28839,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,1,3,chunk-28839,
ragas_esg_20_01,2024_sustainability_report_c73e004c.pdf::chunk-28840,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,3,3,chunk-28840,
ragas_esg_20_01,2024_urd_c73e004c.pdf::chunk-29204,0,hard_negative_same_topic_or_entity,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,1,3,chunk-29204,
ragas_esg_20_01,2024_urd_c73e004c.pdf::chunk-29205,0,hard_negative_same_topic_or_entity,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,3,3,chunk-29205,
ragas_esg_20_01,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_20_02,2024_sustainability_report_c73e004c.pdf::chunk-28839,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,1,3,chunk-28839,
ragas_esg_20_02,2024_sustainability_report_c73e004c.pdf::chunk-28840,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,3,3,chunk-28840,
ragas_esg_20_02,2024_urd_c73e004c.pdf::chunk-29204,0,hard_negative_same_topic_or_entity,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,1,3,chunk-29204,
ragas_esg_20_02,2024_urd_c73e004c.pdf::chunk-29205,0,hard_negative_same_topic_or_entity,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,3,3,chunk-29205,
ragas_esg_20_02,IB_Sustainability_Report.pdf::chunk-0053,0,hard_negative_same_topic_or_entity,IB_Sustainability_Report.pdf,IB's Sustainability Report,Iberdrola,utilities_power,,2,5,chunk-0053,
ragas_esg_20_03,2024_sustainability_report_c73e004c.pdf::chunk-28839,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,1,3,chunk-28839,
ragas_esg_20_03,2024_sustainability_report_c73e004c.pdf::chunk-28840,0,hard_negative_same_topic_or_entity,2024_sustainability_report_c73e004c.pdf,C73e004c's 2024 Sustainability Report,Schneider,industrial_energy_management,2024,3,3,chunk-28840,
ragas_esg_20_03,2024_urd_c73e004c.pdf::chunk-29204,0,hard_negative_same_topic_or_entity,2024_urd_c73e004c.pdf,URD C73e004c's 2024 Report,Schneider,industrial_energy_management,2024,1,3,chunk-29204,
